SKU,Product Name,Store Description,Price (CAD),Base Price (CAD),Surcharge Price (CAD),Line/Category,Availability,Product URL,Price Type,Updated UTC
UACC-Cable-Patch-12M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",24.00,24.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-15M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",28.00,28.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-15M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",28.00,28.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-15M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",28.00,28.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",5.40,5.40,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BK-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",50.00,50.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BK-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",119.00,119.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",5.40,5.40,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BL-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",50.00,50.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-BL-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",119.00,119.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",5.40,5.40,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-W-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",50.00,50.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-1M-W-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",119.00,119.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",6.90,6.90,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BK-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",65.00,65.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BK-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",6.90,6.90,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BL-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",65.00,65.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-BL-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",6.90,6.90,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-W-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",65.00,65.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-2M-W-24,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",8.30,8.30,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-BK-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",75.00,75.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",8.30,8.30,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-BL-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",75.00,75.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",8.30,8.30,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-3M-W-10,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",75.00,75.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-5M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-5M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-5M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-8M-BK,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",13.00,13.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-8M-BL,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",13.00,13.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-8M-W,UniFi Patch Cable (10 GbE),"Ultra-thin patch cable with up to 10 GbE support and flexible, bendable boots for enhanced installation versatility.",13.00,13.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-1M-BK,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",5.50,5.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-1M-W,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",5.50,5.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-2M-BK,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",7.00,7.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-2M-W,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",7.00,7.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-3M-BK,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",8.00,8.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-3M-W,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",8.00,8.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-5M-BK,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-5M-W,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-8M-BK,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",15.00,15.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-8M-W,UniFi Patch Cable Outdoor,"Rugged, outdoor patch cable designed to function in the harshest environments.",15.00,15.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/unifi-patch-cable-outdoor,Exact,2026-08-21T06:26:29+00:00
U-PoE,UniFi PoE Adapter (15W),"An adapter that can power UniFi PoE devices, reduce dependency on PoE switch power, and provide a Gigabit LAN connection.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/u-poe-af,Exact,2026-08-21T06:26:29+00:00
U-PoE+,UniFi PoE+ Adapter (30W),"An adapter that can power UniFi PoE+ devices, reduce dependency on PoE switch power, and provide a Gigabit LAN connection.",20.00,20.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/u-poe-plus,Exact,2026-08-21T06:26:29+00:00
U-PoE++,UniFi PoE++ Adapter (60W),"An adapter that can power UniFi PoE++ devices, reduce dependency on PoE switch power, and provide a Gigabit LAN connection.",39.00,39.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/u-poe-plus-plus,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.15M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",7.00,7.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.15M-W-10,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",65.00,65.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.15M-W-24,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",140.00,140.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.15M-W-50,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",270.00,270.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.3M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",8.00,8.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.3M-W-10,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",79.00,79.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.3M-W-24,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",170.00,170.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-0.3M-W-50,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",329.00,329.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-12M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",38.00,38.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-15M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",45.00,45.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-1M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",9.50,9.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-1M-W-10,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",95.00,95.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-1M-W-24,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",199.00,199.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-2M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",10.00,10.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-2M-W-10,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",109.00,109.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-2M-W-24,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",229.00,229.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-3M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",13.50,13.50,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-3M-W-10,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",135.00,135.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-5M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",18.00,18.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-EL-C6A-8M-W,UniFi Premium Patch Cable,"Ultra-thin braided patch cable, designed and optimized for 10 GbE networking.",25.00,25.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-el-c6a,Exact,2026-08-21T06:26:29+00:00
UACC-Cable-Patch-Outdoor-C6A-12M-BK,UniFi Premium Patch Cable Outdoor,"Ultra-thin, rugged, shielded outdoor patch cable, designed and optimized to perform in the harshest environments for 10 GbE networking.",43.00,43.00,,Accessories,In Stock,https://ca.store.ui.com/ca/en/products/uacc-cable-patch-outdoor-c6a,Exact,2026-08-21T06:26:29+00:00
